PaperCount,Citation,HIndex,PIndex,AIndex
2,15,0.0,3.0,3.7595
75,1134,15.0,418.1702,441.651
7,104,6.0,29.7333,37.9335
42,302,8.0,140.2548,188.6911
4,2,1.0,0.25,0.0312
1,0,0.0,0.0,0.0
7,102,4.0,11.875,7.2207
3,5,1.0,0.8214,0.812
167,2949,29.0,1239.7833,905.3939
1,0,0.0,0.0,0.0
42,145,5.0,63.8333,29.4861
3,7,2.0,1.9286,3.6946
40,265,7.0,69.9643,114.4415
7,6,2.0,1.65,2.8508
8,15,2.0,3.3786,3.6042
12,380,7.0,99.7667,177.6839
57,447,11.0,155.7833,95.0303
22,58,4.0,16.5095,19.2299
1,1,1.0,0.3333,0.6111
2,3,1.0,0.3333,0.3319
11,27,3.0,5.8667,9.9011
3,3,1.0,0.75,1.5625
11,288,7.0,63.3952,127.0145
1,1,1.0,0.0588,0.1435
2,0,0.0,0.0,0.0
1,20,1.0,2.8571,0.4082
75,1169,20.0,343.1262,364.6467
12,161,7.0,40.25,64.6042
14,44,4.0,7.3845,10.8963
13,149,6.0,27.3485,51.1572
3,2,1.0,0.2857,0.7408
2,12,1.0,1.5,0.1875
1,1,1.0,0.2,0.2567
2,17,0.0,4.25,2.4792
8,21,3.0,7.25,3.8958
3,3,1.0,0.5,0.1833
53,78,5.0,19.4262,11.5287
2,6,1.0,1.2,0.54
8,15,1.0,2.25,3.0687
29,81,4.0,22.2333,30.0911
8,14,2.0,2.8,0.9861
4,14,2.0,3.6667,7.4722
8,96,5.0,30.5833,47.3931
2,1,1.0,0.25,0.0625
2,4,1.0,0.6667,0.2861
8,59,4.0,12.45,20.0358
31,37,2.0,15.7,11.4067
3,9,1.0,3.0,5.1667
1,0,0.0,0.0,0.0
10,44,4.0,13.1667,22.8083
9,33,2.0,6.031,9.0616
43,928,11.0,337.0417,475.1012
6,37,3.0,9.0,5.6167
4,15,1.0,3.75,2.1875
1,2,1.0,0.1053,0.1805
28,86,5.0,19.3976,25.5147
6,25,3.0,4.2667,6.4467
1,0,0.0,0.0,0.0
2,6,0.0,1.1,0.945
4,20,2.0,2.9524,3.3694
21,459,6.0,458.0,458.5
3,0,0.0,0.0,0.0
48,468,13.0,138.8179,177.2477
12,117,5.0,37.0048,58.6028
21,19,3.0,4.5667,2.8411
1,5,1.0,0.8333,0.3056
3,6,1.0,1.3611,2.6304
9,14,1.0,2.9,6.1522
13,108,5.0,27.4833,32.9619
11,47,4.0,13.4194,22.9338
4,1,1.0,0.5,0.75
1,1,1.0,0.2,0.2567
1,2,1.0,0.25,0.1586
18,166,8.0,68.5321,100.9667
4,5,2.0,1.9,2.7633
9,77,4.0,17.6,14.0283
1,0,0.0,0.0,0.0
27,57,5.0,11.4159,12.2037
9,109,4.0,23.95,19.2025
6,1,1.0,0.027,0.0104
5,30,3.0,10.3333,18.6111
11,18,3.0,6.1548,10.1671
1,0,0.0,0.0,0.0
2,2,1.0,0.75,1.2708
3,29,0.0,12.0714,9.6066
1,1,1.0,0.2,0.2567
48,307,11.0,79.0832,107.5895
12,63,4.0,16.1857,13.7875
13,41,4.0,18.8333,20.7389
69,711,14.0,175.4527,200.8021
16,522,8.0,133.5667,105.9383
55,356,11.0,83.6369,65.8435
23,158,7.0,38.3095,49.9156
15,235,7.0,80.9167,54.8681
3,9,1.0,1.5,0.925
3,34,1.0,3.4,2.1952
1,3,1.0,0.1579,0.0264
4,3,1.0,0.6429,1.1502
1,2,1.0,0.4,0.18
61,86,4.0,27.7,16.6317
2,4,0.0,1.0667,1.0689
1,6,1.0,1.5,0.375
12,127,5.0,21.0394,6.9888
3,11,2.0,2.2,4.6233
3,2,1.0,0.5,1.0417
11,56,4.0,16.0917,20.3903
60,418,11.0,138.15,119.8095
12,95,5.0,33.15,49.8008
1,1,1.0,0.1,0.1929
1,1,1.0,0.2,0.2567
2,3,1.0,1.0,0.8333
27,139,5.0,71.6667,56.2222
2,3,1.0,0.5833,1.3375
1,1,1.0,0.1429,0.0204
70,829,17.0,242.6155,390.4447
46,260,10.0,50.9,63.3051
1,21,1.0,3.5,3.325
1,0,0.0,0.0,0.0
1,1,1.0,0.25,0.2708
1,9,1.0,2.25,2.4375
2,0,0.0,0.0,0.0
1,2,1.0,0.3333,0.8167
6,12,2.0,3.1333,6.2211
2,21,1.0,4.5,2.55
1,0,0.0,0.0,0.0
1,0,0.0,0.0,0.0
40,165,7.0,61.5333,34.6428
4,16,2.0,3.6,2.5533
30,245,10.0,75.2952,81.6426
9,135,3.0,43.5333,17.1178
4,38,3.0,8.65,7.016
5,4,1.0,1.0833,0.9236
3,10,2.0,4.5,2.5833
4,27,0.0,12.5,11.3333
45,557,10.0,245.5262,289.1139
109,387,11.0,157.9833,98.9145
1,0,0.0,0.0,0.0
4,0,0.0,0.0,0.0
1,3,1.0,1.0,0.3333
3,15,2.0,4.1667,6.2639
3,1,1.0,0.2,0.1567
1,4,1.0,0.6667,0.1111
4,3,1.0,0.6,0.67
1,0,0.0,0.0,0.0
18,121,7.0,68.3095,89.9033
53,134,6.0,78.4056,87.9056
1,0,0.0,0.0,0.0
17,183,6.0,38.319,69.2026
1,0,0.0,0.0,0.0
7,726,4.0,207.5238,373.5756
15,69,5.0,25.9833,24.3369
2,1,1.0,0.2,0.1567
4,27,3.0,8.4,10.4967
4,7,2.0,1.5,0.9556
10,3,1.0,0.8333,0.7361
27,317,9.0,89.4583,76.2553
80,581,13.0,277.0024,231.6248
3,41,0.0,13.6667,15.0556
6,9,2.0,3.5,4.325
40,1042,14.0,174.3121,141.1361
1,0,0.0,0.0,0.0
8,7,1.0,1.475,1.5396
2,3,1.0,0.8333,0.5694
39,59,4.0,44.4667,46.3044
1,12,1.0,1.0909,0.2083
30,101,4.0,28.1381,37.0791
29,66,6.0,14.5667,10.6673
1,11,1.0,2.75,5.7292
5,124,0.0,20.7667,10.1395
18,127,7.0,31.7222,23.6127
1,19,1.0,3.8,2.9767
2,6,1.0,1.3611,1.5574
2,0,0.0,0.0,0.0
10,94,5.0,33.1667,44.425
46,692,13.0,200.6625,203.3822
4,1,1.0,0.2,0.2567
3,3,1.0,0.375,0.1879
45,1099,12.0,485.3167,318.7508
1,2,1.0,0.2222,0.0842
1,3,1.0,1.0,1.8333
7,24,3.0,2.9188,3.4896
2,0,0.0,0.0,0.0
162,1433,17.0,719.4674,731.9604
5,13,3.0,3.2833,5.3469
1,0,0.0,0.0,0.0
1,0,0.0,0.0,0.0
3,0,0.0,0.0,0.0
5,125,4.0,62.5,93.75
3,1,1.0,0.2,0.4567
21,54,4.0,21.4333,11.6372
11,26,3.0,6.1857,10.1068
9,40,2.0,16.5,10.8333
1,1,1.0,0.125,0.1106
2,10,1.0,2.5,2.7083
15,47,4.0,17.1429,25.9954
20,420,9.0,164.125,233.7251
4,136,0.0,37.3333,17.0016
2,4,1.0,0.5,0.1339
1,0,0.0,0.0,0.0
3,1,1.0,0.1429,0.2276
57,277,8.0,111.0063,100.369
2,2,1.0,0.5,0.6722
1,2,1.0,0.2857,0.1456
12,15,3.0,2.875,4.4612
36,165,6.0,74.75,72.4514
1,8,1.0,0.8889,1.1813
4,69,3.0,20.5833,10.5069
8,5,2.0,1.5,2.375
44,221,8.0,65.3357,65.1861
1,0,0.0,0.0,0.0
5,56,2.0,10.5833,14.3042
19,57,4.0,14.6397,26.2404
122,1293,19.0,465.0667,280.7994
2,8,0.0,2.4167,2.2014
2,0,0.0,0.0,0.0
109,2124,18.0,736.8238,1103.4899
5,286,3.0,26.4167,8.1905
4,3,1.0,0.75,1.5625
18,97,5.0,25.7143,36.7209
1,13,1.0,2.6,2.0367
36,344,11.0,74.2841,91.0365
61,1598,22.0,435.6381,496.491
3,1,1.0,0.0588,0.0071
2,3,1.0,1.0,1.8333
1,0,0.0,0.0,0.0
17,185,6.0,73.7667,76.3617
18,95,3.0,30.1833,24.7214
30,125,6.0,39.8333,57.6722
145,5251,32.0,1797.2667,2039.8438
1,0,0.0,0.0,0.0
1,1,1.0,0.1,0.01
1,0,0.0,0.0,0.0
1,3,1.0,0.75,0.1875
2,1,1.0,0.25,0.5208
1,2,1.0,0.6667,0.2222
32,795,12.0,355.9667,427.7267
11,66,4.0,18.0714,7.4269
2,1,1.0,0.1667,0.1583
4,47,3.0,8.3333,4.4417
10,62,5.0,24.8095,32.2307
8,16,2.0,6.9762,10.8982
9,56,5.0,15.5476,21.5915
26,285,8.0,74.1098,105.2927
4,7,1.0,2.2,3.9233
7,89,5.0,13.825,9.0399
7,106,3.0,20.9167,7.5368
15,60,6.0,12.4333,15.2728
1,10,1.0,2.5,5.2083
1,28,1.0,5.6,7.1867
5,0,0.0,0.0,0.0
9,42,3.0,10.8667,16.3726
7,3,1.0,0.6111,0.304
2,0,0.0,0.0,0.0
1,1,1.0,0.2,0.1567
5,16,2.0,3.75,2.8625
1,7,1.0,2.3333,1.9444
1,0,0.0,0.0,0.0
1,1,1.0,0.25,0.0625
14,137,4.0,57.0833,92.2153
3,22,2.0,9.6667,6.7222
6,44,4.0,26.4167,25.2431
2,8,0.0,1.75,3.0958
1,0,0.0,0.0,0.0
9,128,6.0,32.7857,27.6567
5,22,3.0,6.45,8.6942
4,12,3.0,2.1,1.395
1,1,1.0,0.1667,0.0611
1,19,1.0,3.8,8.6767
62,791,14.0,220.7333,199.4711
1,8,1.0,1.1429,0.1633
1,0,0.0,0.0,0.0
9,87,3.0,39.7,54.6233
1,0,0.0,0.0,0.0
5,12,2.0,3.0667,5.7022
3,2,1.0,0.4,0.3133
5,17,2.0,12.2,14.2567
2,8,1.0,1.3333,3.2667
10,6,2.0,1.3,0.6517
13,33,4.0,12.5833,18.5764
1,0,0.0,0.0,0.0
1,20,1.0,10.0,15.0
46,222,8.0,93.0444,95.2467
12,13,2.0,2.7583,2.7171
5,29,1.0,14.1429,7.0442
3,0,0.0,0.0,0.0
34,98,5.0,21.7333,37.3755
7,23,3.0,6.6667,10.6389
4,0,0.0,0.0,0.0
127,1630,18.0,542.4651,448.5096
31,402,12.0,146.5929,188.0499
3,1,1.0,0.3333,0.6111
11,33,3.0,8.25,7.1091
3,27,0.0,5.95,7.1692
3,19,2.0,2.6762,1.8629
8,16,2.0,9.8333,7.3611
5,25,3.0,7.0833,4.5819
5,96,3.0,30.6667,17.0556
15,46,4.0,20.3071,24.2725
12,105,6.0,17.2134,24.7387
1,10,1.0,2.5,0.625
58,402,11.0,237.131,208.9819
2,0,0.0,0.0,0.0
15,182,7.0,49.85,67.3658
83,2793,26.0,1234.2833,1088.9532
7,9,2.0,4.0,5.8333
11,93,5.0,17.369,26.7989
5,6,1.0,1.5,1.625
1,1,1.0,0.1111,0.3143
16,289,10.0,83.25,86.5847
10,104,4.0,20.25,33.0125
4,50,3.0,12.25,10.8431
9,24,3.0,4.5274,7.301
12,89,4.0,29.1667,24.4278
1,5,1.0,1.25,0.3125
28,269,10.0,57.9632,73.3279
3,1,1.0,0.25,0.2708
202,5278,31.0,1448.546,1467.4818
1,24,1.0,2.6667,2.655
37,240,9.0,86.45,71.1608
62,897,15.0,346.6619,243.5678
4,33,2.0,8.5,16.9583
1,7,1.0,1.1667,2.8583
7,11,2.0,1.0101,2.8135
1,0,0.0,0.0,0.0
1,5,1.0,1.0,0.2
1,9,1.0,1.8,0.81
14,27,3.0,6.8929,4.8327
2,2,1.0,0.6667,0.8889
25,170,6.0,53.5,45.4583
10,58,4.0,9.9778,10.9968
52,265,9.0,89.5122,93.0252
4,8,2.0,1.9818,1.1806
1,0,0.0,0.0,0.0
2,1,1.0,0.1667,0.0611
103,2018,22.0,911.8992,933.2167
1,0,0.0,0.0,0.0
3,5,2.0,0.7472,0.3806
13,368,7.0,133.5604,189.425
2,4,1.0,1.0,1.0833
1,2,1.0,0.3333,0.2056
2,11,0.0,2.9167,5.9097
1,1,1.0,0.5,0.25
15,143,7.0,46.0167,42.0992
16,67,4.0,16.1024,7.2222
4,5,1.0,1.1667,0.3111
4,3,1.0,0.6667,0.95
6,22,3.0,5.9167,5.7847
1,31,1.0,7.75,8.3958
5,5,1.0,1.5,2.6861
3,2,1.0,0.4,0.9133
12,38,4.0,8.5,18.0
15,99,5.0,38.55,58.6892
5,9,2.0,2.3667,2.6372
6,1,1.0,0.1,0.0336
4,31,2.0,3.8571,1.8828
16,98,4.0,59.0,68.3083
1,4,1.0,0.4444,0.5907
2,2,1.0,2.0,2.0
1,0,0.0,0.0,0.0
1,11,1.0,2.75,1.6042
1,0,0.0,0.0,0.0
19,144,6.0,38.025,41.1614
1,4,1.0,0.3077,0.1081
6,22,2.0,3.8242,7.5803
26,382,7.0,281.6667,278.9917
24,59,4.0,20.8,32.0767
25,115,6.0,58.0833,70.4236
10,17,2.0,3.6667,6.9
8,38,3.0,14.0333,17.8011
1,0,0.0,0.0,0.0
1,8,1.0,1.3333,3.2667
10,21,3.0,4.0143,5.226
11,22,2.0,5.8095,10.272
13,85,5.0,41.1333,38.185
154,1335,18.0,430.8148,166.992
23,50,4.0,9.5425,2.12
9,6,2.0,1.3889,2.4203
2,16,0.0,2.2222,1.3613
1,5,1.0,1.0,0.2
4,0,0.0,0.0,0.0
126,6421,35.0,2455.8,2218.5461
5,0,0.0,0.0,0.0
6,20,3.0,9.0,14.1667
6,21,3.0,7.5,12.75
3,6,2.0,2.25,3.8125
45,256,10.0,115.8812,102.9101
84,1955,26.0,868.7381,830.0285
2,11,0.0,4.75,6.8125
34,302,9.0,136.9798,145.1507
3,11,2.0,2.2,2.1233
10,51,4.0,9.8917,19.8809
1,2,1.0,0.5,0.5417
10,36,3.0,20.6833,22.0714
1,4,1.0,0.4444,0.1049
2,25,0.0,6.25,13.0208
48,827,16.0,288.1833,204.8888
2,15,1.0,2.5833,2.7375
81,980,19.0,283.4274,256.673
6,9,2.0,2.3667,1.2122
177,1742,23.0,377.8394,142.7641
13,123,5.0,24.4333,18.4006
30,49,4.0,14.8167,13.9925
1,3,1.0,0.5,0.3083
9,71,4.0,12.9,12.6364
18,68,5.0,20.4,15.1439
4,25,3.0,7.1667,5.1901
56,312,7.0,91.8476,130.3315
1,0,0.0,0.0,0.0
23,282,7.0,129.8333,126.6111
26,20,2.0,7.8095,8.2692
5,4,2.0,0.7333,1.3157
7,14,3.0,3.0214,5.3758
5,22,3.0,5.2,1.3567
11,96,3.0,78.75,86.8542
2,12,0.0,6.0,3.0
2,14,1.0,6.8333,10.0278
3,11,1.0,2.8333,1.7361
2,1,1.0,0.25,0.5208
1,15,1.0,1.3636,1.0044
105,272,7.0,62.131,39.9811
6,19,3.0,6.5714,6.9185
67,728,14.0,349.5286,253.9574
1,0,0.0,0.0,0.0
2,0,0.0,0.0,0.0
2,4,1.0,0.8,1.2267
1,7,1.0,0.875,0.3802
100,1511,21.0,730.2392,792.7361
72,1549,22.0,391.5702,206.6486
4,5,1.0,2.25,3.5208
3,0,0.0,0.0,0.0
3,1,1.0,0.1667,0.4083
3,10,2.0,3.75,6.3542
5,18,2.0,4.25,4.9292
7,35,2.0,5.875,4.3231
5,3,1.0,0.5667,1.0717
4,1,1.0,0.3333,0.2778
1,1,1.0,0.125,0.1106
1,1,1.0,0.1667,0.0278
14,79,5.0,19.5167,20.7768
289,1489,18.0,500.5996,265.8714
33,218,9.0,70.0833,42.0903
19,14,2.0,2.9167,5.5458
30,132,6.0,31.8929,27.5637
41,169,6.0,37.6881,51.2317
20,222,9.0,54.1143,55.2066
1,2,1.0,0.2222,0.2213
37,239,9.0,61.5333,74.265
21,109,5.0,29.7262,30.53
2,4,1.0,0.5,0.3173
14,48,4.0,15.0714,7.4721
1,15,1.0,7.5,3.75
5,21,2.0,4.2083,5.7464
1,2,1.0,1.0,1.5
1,0,0.0,0.0,0.0
3,46,2.0,23.0,34.5
1,15,1.0,5.0,1.6667
37,159,7.0,68.206,65.5388
20,71,4.0,17.9167,20.8208
33,753,10.0,193.2821,191.6895
2,3,1.0,0.4286,0.0612
134,2745,31.0,1089.6944,846.6798
2,12,0.0,4.0,3.3333
4,4,1.0,1.0,0.5833
48,111,5.0,47.4,37.0717
6,53,4.0,13.1667,23.6067
6,12,2.0,3.3333,3.0611
1,1,1.0,0.3333,0.2778
8,89,4.0,25.1667,14.0556
10,8,1.0,0.8,0.6765
4,23,3.0,4.4167,3.0403
60,1153,16.0,401.7095,532.5786
24,56,4.0,18.1,21.0117
13,124,6.0,31.8333,31.5639
7,72,4.0,13.0821,7.2268
16,242,8.0,53.4976,56.9855
19,112,5.0,36.9333,64.3228
1,0,0.0,0.0,0.0
2,1,1.0,0.1667,0.1028
65,643,14.0,257.7354,203.4847
211,2660,24.0,971.8952,543.9891
2,3,1.0,0.4524,0.3198
9,10,2.0,1.9333,1.5748
13,42,5.0,11.25,17.1804
1,0,0.0,0.0,0.0
6,7,2.0,1.1083,1.1721
15,208,7.0,56.0056,73.235
5,5,1.0,2.0,1.5833
60,2586,16.0,591.5627,524.4283
12,11,2.0,2.0595,4.0999
3,7,2.0,1.5,1.0417
1,0,0.0,0.0,0.0
8,52,4.0,15.45,22.6525
4,4,1.0,1.0,2.0833
1,0,0.0,0.0,0.0
2,0,0.0,0.0,0.0
24,90,5.0,26.1406,40.9001
16,154,9.0,59.5476,58.7828
3,1,1.0,0.1429,0.0442
78,543,13.0,130.594,103.301
1,1,1.0,0.1667,0.2417
3,12,1.0,1.3333,0.3148
8,209,6.0,27.6368,37.1631
2,2,1.0,0.6667,0.5556
30,196,6.0,75.1,47.7158
10,38,3.0,10.8786,3.2709
19,78,5.0,20.1667,23.3611
8,7,2.0,1.325,0.4443
6,6,1.0,1.25,1.3458
1,2,1.0,0.5,0.5417
7,7,2.0,1.9333,3.2144
2,12,0.0,4.0,1.3333
42,183,9.0,58.7929,82.2555
6,20,3.0,5.5833,11.0486
1,8,1.0,2.6667,2.2222
20,219,7.0,54.0333,43.8191
25,145,8.0,29.0372,48.4041
2,10,1.0,2.0,4.5667
3,1,1.0,0.25,0.5208
1,2,1.0,0.6667,0.5556
46,288,8.0,103.9278,105.9832
26,285,8.0,73.05,76.7831
11,36,3.0,11.1667,8.7222
3,1,1.0,0.125,0.0543
5,3,1.0,0.4917,0.3589
1,2,1.0,0.25,0.3045
16,258,6.0,59.8611,42.0445
1,7,1.0,0.5,0.4008
13,393,7.0,52.0167,99.5389
1,4,1.0,1.0,0.25
53,102,5.0,19.6609,23.1982
1,0,0.0,0.0,0.0
10,56,5.0,15.1,30.2867
19,93,5.0,23.475,22.3649
25,161,9.0,41.175,70.2134
47,597,15.0,135.1026,191.984
1,1,1.0,0.1,0.0479
1,0,0.0,0.0,0.0
4,5,1.0,2.3333,3.6111
3,108,0.0,26.8417,19.5499
14,36,3.0,7.5286,9.9257
1,24,1.0,4.8,3.76
1,3,1.0,0.4286,0.3255
2,21,0.0,7.5,12.375
1,0,0.0,0.0,0.0
14,327,6.0,93.7278,74.7962
3,2,1.0,0.4,0.5133
3,40,0.0,12.3333,23.3611
27,208,7.0,75.35,38.0158
1,0,0.0,0.0,0.0
27,318,10.0,75.7563,123.5696
7,12,2.0,2.6667,2.5278
157,1496,17.0,458.5615,506.9967
2,12,0.0,1.5,2.5768
7,15,2.0,1.8056,0.6365
3,12,2.0,4.5,1.875
22,97,5.0,38.25,51.0625
2,5,1.0,1.6667,0.5556
57,914,11.0,367.45,279.9803
1,0,0.0,0.0,0.0
3,2,1.0,0.45,0.5275
4,13,2.0,5.6167,3.1664
1,2,1.0,0.5,0.5417
79,1588,22.0,376.3618,478.2959
2,9,1.0,2.8667,2.2622
15,37,4.0,7.06,3.7612
20,333,8.0,95.4226,148.0704
1,0,0.0,0.0,0.0
1,1,1.0,0.125,0.2147
4,18,2.0,3.875,7.9695
2,6,1.0,2.0,3.6667
12,14,2.0,6.5,3.4167
1,3,1.0,0.6,0.12
9,15,2.0,14.0,14.5
4,5,2.0,2.5,2.25
1,3,1.0,0.75,0.1875
2,0,0.0,0.0,0.0
21,101,3.0,41.8389,58.3106
1,0,0.0,0.0,0.0
1,2,1.0,0.3333,0.2056
65,677,16.0,173.229,157.7816
4,7,1.0,1.75,3.6458
11,19,2.0,5.6667,5.4306
8,148,3.0,18.1591,14.0159
5,9,1.0,1.2179,3.2052
8,3,1.0,1.5833,1.4236
10,11,2.0,2.1405,0.8734
2,7,1.0,1.1667,1.1083
1,3,1.0,0.5,0.3083
1,2,1.0,0.6667,0.5556
7,20,3.0,6.45,7.6442
8,21,2.0,4.7333,8.0578
7,88,5.0,15.9417,21.1345
4,3,1.0,0.6667,1.2
4,27,2.0,8.8667,16.3456
4,34,2.0,5.15,12.9541
17,104,3.0,32.169,16.7522
11,21,3.0,5.5512,8.3565
3,12,2.0,3.6667,6.9722
1,5,1.0,0.5,0.1056
128,2269,24.0,761.3937,706.7202
11,7,2.0,3.1667,1.8056
10,371,8.0,117.3619,199.0066
1,0,0.0,0.0,0.0
23,244,8.0,39.646,59.1899
10,103,6.0,51.1111,63.0977
2,2,1.0,0.2917,0.18
10,296,8.0,68.7333,88.3411
3,7,1.0,1.1667,0.4278
12,24,2.0,7.6667,11.2028
13,50,3.0,9.9107,4.553
6,9,2.0,1.8,1.81
24,68,5.0,19.625,34.0676
1,0,0.0,0.0,0.0
1,1,1.0,0.3333,0.2778
3,13,2.0,2.6,5.9367
19,92,6.0,40.5167,44.8464
2,0,0.0,0.0,0.0
4,33,0.0,7.4167,4.2014
2,11,0.0,2.35,1.1575
28,547,8.0,174.3167,101.2614
7,51,4.0,10.2107,3.0968
3,10,0.0,2.9,3.78
3,4,1.0,1.0,1.0833
3,2,1.0,0.2857,0.4551
2,0,0.0,0.0,0.0
1,5,1.0,0.8333,0.5139
3,6,2.0,1.2,0.74
5,11,1.0,2.75,2.9792
1,35,1.0,8.75,9.4792
9,26,4.0,6.0238,10.4625
1,1,1.0,0.3333,0.6111
3,10,2.0,2.5,1.2083
4,1,1.0,0.25,0.5208
60,588,11.0,221.2569,259.8574
3,3,1.0,0.65,0.8342
1,1,1.0,0.25,0.2708
35,465,9.0,112.0603,66.8128
1,3,1.0,0.6,0.47
2,19,0.0,3.2857,6.2599
2,3,1.0,0.6,0.47
5,4,2.0,2.0,1.0
8,5,1.0,2.3333,1.1111
3,9,2.0,2.0833,1.1181
162,3750,32.0,985.1639,520.4234
9,12,3.0,2.5,4.3541
38,733,11.0,120.2984,127.2105
4,17,2.0,2.4603,2.5483
5,128,3.0,37.25,46.8542
83,278,7.0,114.9833,79.4953
5,4,1.0,1.0,2.0389
3,53,2.0,4.1607,1.8373
8,24,4.0,14.8333,16.3611
9,17,2.0,9.6667,12.8528
2,5,1.0,1.6667,3.0556
1,2,1.0,0.3333,0.3167
20,190,7.0,59.8024,62.6236
6,37,3.0,13.75,22.0403
1,2,1.0,0.5,0.2917
7,12,2.0,2.0333,2.915
46,133,6.0,59.9833,42.6453
9,2,1.0,0.7,0.9067
2,3,1.0,0.3929,0.657
1,1,1.0,0.25,0.1458
1,2,1.0,0.4,0.3133
7,9,1.0,2.65,3.0675
17,70,5.0,31.5833,23.5486
1,6,1.0,0.8571,1.3653
4,95,3.0,35.9167,40.8264
3,10,1.0,4.8333,7.0278
1,0,0.0,0.0,0.0
12,17,2.0,6.0,10.0
1,3,1.0,0.6,0.47
60,1690,16.0,618.0417,337.1814
49,341,11.0,131.1917,101.3199
58,1184,18.0,392.3484,281.9781
74,602,12.0,185.8857,148.1887
15,75,5.0,18.1111,15.0006
4,15,3.0,4.1667,1.4306
17,45,4.0,21.9667,22.3489
33,45,3.0,11.8397,12.2098
2,11,0.0,5.0,2.8333
4,3,1.0,0.6,0.27
3,3,1.0,0.65,1.0342
5,20,2.0,9.0667,12.8689
29,227,8.0,66.7333,69.7661
1,18,1.0,2.5714,1.3102
2,21,0.0,4.2,1.44
1,3,1.0,0.75,0.1875
1,1,1.0,0.1667,0.1583
10,49,4.0,22.0095,20.2406
42,250,8.0,98.3738,79.7601
32,249,9.0,73.2214,35.3499
34,824,16.0,275.7778,426.1051
1,3,1.0,0.4286,0.2184
4,107,0.0,12.3333,8.6629
2,7,1.0,0.9167,0.7263
4,25,3.0,7.4167,14.1736
52,2619,16.0,794.2786,1256.1317
2,5,1.0,1.6667,3.0556
1,0,0.0,0.0,0.0
1,3,1.0,0.75,0.1875
9,8,2.0,2.6667,4.8889
1,7,1.0,0.5833,0.1016
57,220,8.0,81.4417,67.2443
37,195,7.0,68.4167,58.6597
1,0,0.0,0.0,0.0
21,133,7.0,36.8643,50.3668
11,529,8.0,151.9952,155.6484
9,40,4.0,16.5,27.0833
2,1,1.0,0.1667,0.0611
80,376,11.0,124.1598,104.0579
1,4,1.0,1.3333,0.4444
5,42,2.0,10.0167,9.4464
1,0,0.0,0.0,0.0
1,0,0.0,0.0,0.0
2,3,1.0,0.6,1.37
8,20,2.0,6.0595,4.3575
3,181,0.0,26.9524,34.4075
4,4,2.0,0.8333,1.8583
1,27,1.0,4.5,6.525
1,3,1.0,0.375,1.0192
6,10,2.0,2.6667,2.7222
3,5,1.0,1.6667,1.3889
1,1,1.0,0.25,0.0625
2,0,0.0,0.0,0.0
32,76,5.0,19.15,28.6758
2,0,0.0,0.0,0.0
3,48,2.0,12.8762,10.7615
11,97,6.0,20.5,24.7
2,4,1.0,1.3333,1.1111
24,40,4.0,11.75,4.2986
50,405,12.0,151.55,147.3308
2,1,1.0,0.2,0.09
2,0,0.0,0.0,0.0
1,60,1.0,15.0,3.75
2,2,1.0,0.45,0.4275
2,5,1.0,1.25,2.6042
8,4,1.0,1.0667,1.6356
14,55,4.0,10.0548,12.2706
131,767,12.0,248.6015,300.93
18,122,7.0,51.4,74.5356
4,1,1.0,0.3333,0.1111
158,566,10.0,177.1975,141.7679
1,0,0.0,0.0,0.0
97,861,17.0,251.5884,192.9836
109,1172,18.0,311.6818,218.6495
3,3,1.0,0.6,0.27
1,1,1.0,0.0909,0.0083
4,8,2.0,2.4167,2.2014
8,77,4.0,19.5667,27.6272
3,2,1.0,0.4,0.08
5,35,3.0,4.25,5.3816
68,594,14.0,256.5167,286.3742
1,0,0.0,0.0,0.0
1,0,0.0,0.0,0.0
15,81,4.0,55.1667,65.1389
24,172,6.0,29.8548,57.5129
1,1,1.0,0.25,0.5208
1,39,1.0,13.0,4.3333
6,11,3.0,3.4,1.555
6,8,1.0,1.5,2.4917
11,51,3.0,13.4167,11.9097
14,95,5.0,37.2917,28.3161
1,5,1.0,0.8333,0.5139
1,0,0.0,0.0,0.0
48,1755,19.0,512.7,625.809
2,31,1.0,15.5,23.25
36,931,11.0,236.9023,233.6009
74,374,10.0,148.0833,127.2528
10,29,3.0,6.0083,10.0792
46,311,8.0,85.4,27.489
46,113,5.0,39.6357,55.1329
1,1,1.0,0.1667,0.2417
14,593,6.0,137.9333,150.0061
76,531,14.0,203.8833,186.7892
1,9,1.0,2.25,2.4375
112,475,11.0,183.7833,177.9219
1,0,0.0,0.0,0.0
119,2346,22.0,737.3095,457.2256
7,11,2.0,1.5667,1.3419
17,40,4.0,13.6,17.25
1,8,1.0,1.6,3.6533
8,113,5.0,20.2167,12.5649
32,313,10.0,72.75,77.5847
1,0,0.0,0.0,0.0
44,227,7.0,61.644,99.4272
50,1266,18.0,449.8333,451.0781
1,0,0.0,0.0,0.0
6,14,2.0,3.9167,4.9514
6,62,3.0,20.1667,30.8917
2,1,1.0,0.3333,0.6111
13,91,4.0,15.0833,11.481
2,10,0.0,1.5714,0.9078
109,2012,25.0,652.1917,449.6048
8,29,2.0,8.0833,8.4653
1,0,0.0,0.0,0.0
3,21,0.0,6.0833,1.7986
4,2,1.0,0.375,0.6731
1,1,1.0,0.1429,0.1561
6,3,1.0,0.6667,0.7
2,0,0.0,0.0,0.0
4,9,2.0,1.8,3.2711
2,2,1.0,0.45,0.1525
